Date, HumidityOut, HumidityIn
1391379869398,85.7,71.6
1391379929458,86.2,71.7
1391379989532,85.5,71.5
1391380169688,84.8,71.4
1391380229742,84.7,71.3
1391380289806,84.9,71.3
1391380349862,84.6,71.4
1391380409875,85.1,71.4
1391380469885,86.1,71.3
1391380589929,86,71.4
1391380649936,86.3,71.4
1391380709962,85.9,71.3
1391380769969,86.3,71.4
1391380829966,86.2,71.4
1391380889989,86.3,71.4
1391380950031,86.2,71.3
1391381010105,86.8,71.2
1391381070113,86.4,71.1
1391381130124,86.3,71.1
1391381250196,86.3,71.1
1391381370324,85.8,71.0
1391381430356,85,71.1
1391381490416,85.3,71.0
1391381550507,84.9,71.1
1391381610559,85.3,71.0
1391381670596,83.7,71.2
1391381730626,82.9,71.2
1391381790627,82.6,71.1
1391381910689,83.9,71.0
1391382030712,83.6,71.1
1391382090734,83.7,71.0
1391382150732,82.1,71.0
1391382210757,81,71.1
1391382270756,81.5,71.3
1391382330766,82,71.1
1391382390839,82.9,71.2
1391382450886,83.8,71.1
1391382510971,83.5,71.1
1391382631075,83.8,71.1
1391382691118,84,71.0
1391382751187,83.8,71.1
1391382811231,83.8,71.1
1391382871277,83.8,71.1
1391382931336,83.8,71.1
1391383111372,83.7,71.0
1391383171396,85.3,71.0
1391383231426,85.3,71.0
1391383411520,86.4,71.0
1391383471590,87.1,70.9
1391383531630,87.2,70.9
1391383591689,87.8,71.0
1391383651770,88.1,70.8
1391383711791,88.9,70.8
1391383831941,88.9,71.1
1391383891978,89.9,70.8
1391383952040,90.2,70.8
1391384012061,90.5,70.6
1391384072097,91.4,70.9
1391384132254,92.3,70.8
1391384192110,93.7,70.7
1391384252125,94.1,70.8
1391384372195,94.9,70.8
1391384432257,95.4,70.6
1391384672476,97.1,70.7
1391384792586,97.8,70.7
1391384852656,98,70.7
1391384912717,98.2,70.6
1391384972735,98.5,70.7
1391385032746,98.7,70.7
1391385092765,99,70.7
1391385152826,99.2,70.7
1391385272945,99.2,70.8
1391385332988,99.2,71.1
1391385453115,99.9,71.1
1391385633256,99.9,71.1
1391385693316,99.9,71.1
1391385753345,99.9,71.0
1391385933396,99.9,71.0
1391385993415,99.9,71.1
1391386053416,99.9,71.2
1391386113466,99.9,71.3
1391386233495,99.9,71.4
1391386293525,99.9,71.3
1391386353566,99.9,71.2
1391386413646,99.9,71.2
1391386593785,99.9,71.4
1391386713916,99.9,71.4
1391386834026,99.9,71.5
1391386894086,99.9,71.7
1391386954106,99.9,71.6
1391387074136,99.9,71.5
1391387134195,99.9,71.6
1391387194256,99.9,71.4
1391387254306,99.9,71.6
1391387314356,99.9,71.7
1391387554596,99.9,71.7
1391387614646,99.9,71.6
1391387674696,99.9,71.8
1391387734716,99.9,71.7
1391387794727,99.9,71.6
1391387854726,99.9,71.7
1391387914756,99.9,71.6
1391388034876,99.9,71.8
1391388094936,99.9,71.9
1391388275106,99.9,71.6
1391388335166,99.9,71.8
1391388395175,99.9,71.9
1391388455256,99.9,72.0
1391388515316,99.9,72.1
1391388635375,99.9,72.1
1391388695395,99.9,71.9
1391388755397,99.9,72.0
1391388815426,99.9,72.0
1391388875436,99.9,72.0
1391388935436,99.9,71.7
1391389295726,99.1,72.1
1391389355776,99.1,72.2
1391389415836,99.1,72.0
1391389475876,99.1,71.9
1391389535956,99.1,72.1
1391389596016,99,71.9
1391389656066,99,71.9
1391389716096,99,71.5
1391389776106,99,71.7
1391389836126,99,71.9
1391390016195,98.9,71.7
1391390076197,98.4,71.8
1391390196215,98.2,71.7
1391390256235,98.2,71.8
1391390316245,98.2,72.0
1391390436307,98.2,71.7
1391390496385,98.2,71.8
1391390556426,98,71.8
1391390616527,98.3,71.8
1391390676535,98.3,71.8
1391390736585,98.4,72.0
1391390796656,98.6,72.0
1391390856677,98.9,72.0
1391390916745,99,72.0
1391391036826,99,71.9
1391391096845,99,72.1
1391391276956,99.3,72.1
1391391336986,99.4,72.1
1391391397038,99.5,72.0
1391391457120,99.4,72.1
1391391517165,99.5,72.0
1391391637246,99.7,71.8
1391391697302,99.7,72.0
1391391757356,99.7,72.0
1391391817426,99.9,72.1
1391391877486,99.9,72.1
1391391937495,99.9,72.1
1391391997496,99.9,72.1
1391392057505,99.9,72.1
1391392177576,99.9,72.1
1391392297716,99.9,72.2
1391392357776,99.9,72.1
1391392417835,99.9,72.1
1391392477886,99.9,72.1
1391392537897,99.9,72.1
1391392597897,99.9,72.1
1391392657906,99.9,72.1
1391392717906,99.9,72.2
1391392837915,99.9,72.1
1391392897916,99.9,72.1
1391392957936,99.9,72.1
1391393017946,99.9,72.1
1391393198066,99.9,72.1
1391393258127,99.9,72.0
1391393378196,99.9,72.3
1391393438217,99.8,72.2
1391393558325,99.5,72.3
1391393618356,99.5,72.4
1391393678406,99.6,72.3
1391393738426,99.7,72.3
1391393798506,99.7,72.3
1391393858557,99.7,72.3
1391393918616,99.8,72.3
1391393978666,99.8,72.3
1391394158857,99.5,72.6
1391394218916,99.4,72.5
1391394278936,99.3,72.4
1391394338955,99.2,72.5
1391394398957,99.3,72.6
1391394458998,99.3,72.5
1391394519005,99.4,72.6
1391394579025,99.5,72.6
1391394639087,99.7,72.5
1391394699139,99.8,72.7
1391394759196,99.9,72.5
1391394939246,99.9,72.7
1391394999276,99.9,72.7
1391395059363,99.9,72.7
1391395119346,99.9,72.8
1391395179426,99.9,72.7
1391395239486,99.9,72.7
1391395419647,99.9,72.7
1391395479677,99.9,72.7
1391395539686,99.9,72.7
1391395599686,99.9,72.7
1391395659706,99.9,72.8
1391395719726,99.9,72.8
1391395779737,99.9,72.8
1391395899846,99.9,72.8
1391395959866,99.9,72.9
1391396019936,99.9,72.9
1391396079996,99.9,72.9
1391396140057,99.9,73.0
1391396200096,99.9,73.0
1391396260116,99.9,73.0
1391396320178,99.9,73.0
1391396440256,99.9,72.8
1391396560326,99.9,72.9
1391396620338,99.9,73.0
1391396680367,99.9,73.1
1391396800385,99.9,73.0
1391396860396,99.9,72.9
1391396920456,99.9,72.9
1391396980516,99.9,72.9
1391397040566,99.9,73.0
1391397160686,99.9,73.1
1391397220716,99.9,73.1
1391397280796,99.9,73.0
1391397340856,99.9,73.0
1391397400917,99.9,73.0
1391397460956,99.9,73.0
1391397520957,99.9,73.0
1391397580996,99.9,73.0
1391397641006,99.9,73.1
1391397701026,99.9,73.1
1391397761077,99.9,73.1
1391397821116,99.9,73.1
1391397881178,99.9,73.2
1391398001196,99.9,72.9
1391398061246,99.9,73.1
1391398121307,99.9,73.3
1391398301366,99.9,73.4
1391398361408,99.9,73.3
1391398481537,99.9,73.4
1391398541586,99.9,73.4
1391398601636,99.9,73.5
1391398661666,99.9,73.3
1391398721689,99.9,73.3
1391398781698,99.9,73.4
1391398841726,99.9,73.3
1391398901736,99.9,73.3
1391398961736,99.9,73.4
1391399021816,99.9,73.5
1391399081866,99.9,73.5
1391399141892,99.9,73.4
1391399201946,99.9,73.5
1391399261978,99.9,73.5
1391399322056,99.9,73.4
1391399442177,99.9,73.5
1391399502216,99.9,73.5
1391399562217,99.9,73.6
1391399622276,99.9,73.6
1391399682341,99.9,73.6
1391399742347,99.9,73.5
1391399862397,99.9,73.5
1391399982446,99.9,73.6
1391400042496,99.9,73.7
1391400162567,99.9,73.6
1391400222576,99.9,73.6
1391400282586,99.9,73.6
1391400342606,99.9,73.7
1391400402608,99.9,73.7
1391400462636,99.9,73.8
1391400522686,99.9,73.8
1391400582756,99.9,73.8
1391400642807,99.9,73.8
1391400762928,99.9,73.7
1391400883046,99.9,73.7
1391401063136,99.9,73.7
1391401123196,99.9,73.7
1391401183228,99.9,73.6
1391401363397,99.9,73.7
1391401483516,99.9,73.7
1391401543566,99.9,73.6
1391401603617,99.9,73.7
1391401723746,99.9,73.7
1391401783756,99.9,73.6
1391401843776,99.9,73.6
1391401903837,99.9,73.5
1391401963896,99.9,73.6
1391402083997,99.9,73.7
1391402144066,99.9,73.7
1391402264187,99.9,73.5
1391402384286,99.9,73.6
1391402444346,99.9,73.6
1391402504366,99.9,73.7
1391402564376,99.9,73.7
1391402624388,99.9,73.6
1391402744387,99.9,73.7
1391402804397,99.9,73.7
1391402864397,99.9,73.7
1391402924407,99.9,73.7
1391402984457,99.9,73.6
1391403044496,99.9,73.5
1391403104516,99.9,73.5
1391403164566,99.9,73.6
1391403224627,99.9,73.6
1391403284697,99.9,73.8
1391403404822,99.9,73.6
1391403464856,99.9,73.6
1391403524876,99.9,73.5
1391403765106,99.9,73.6
1391403825136,99.9,73.7
1391403885198,99.9,73.6
1391403945197,99.9,73.7
1391404005176,99.9,73.6
1391404065206,99.9,73.7
1391404185286,99.9,73.7
1391404245346,99.9,73.8
1391404305406,99.9,73.7
1391404365466,99.9,73.6
1391404425476,99.9,73.7
1391404485527,99.9,73.7
1391404545608,99.9,73.9
1391404665687,99.9,73.8
1391404725707,99.9,73.8
1391404785756,99.9,74.0
1391404905846,99.9,74.0
1391404965856,99.9,74.0
1391405025878,99.9,73.9
1391405085896,99.9,73.8
1391405145926,99.9,73.8
1391405205946,99.9,73.9
1391405265956,99.9,73.8
1391405325977,99.9,73.9
1391405385998,99.9,74.0
1391405446016,99.9,74.0
1391405506076,99.9,74.0
1391405566137,99.9,73.9
1391405626196,99.9,74.0
1391405686196,99.9,73.8
1391405806258,99.9,74.0
1391405866475,99.9,73.9
1391405926398,99.9,73.8
1391405986458,99.9,73.8
1391406046497,99.9,73.9
1391406106557,99.9,73.9
1391406346677,99.9,73.9
1391406406697,99.9,73.9
1391406466707,99.9,73.7
1391406526727,99.9,73.9
1391406586746,99.9,74.0
1391406646798,99.9,74.0
1391406706856,99.9,74.0
1391406826946,99.9,74.0
1391407067197,99.9,74.0
1391407127199,99.9,74.0
1391407247297,99.9,74.0
1391407307346,99.9,74.0
1391407367346,99.9,74.0
1391407427377,99.9,74.1
1391407547396,99.9,74.1
1391407607416,99.9,74.1
1391407667427,99.9,74.1
1391407727447,99.9,74.1
1391407787479,99.9,74.1
1391407847487,99.9,74.2
1391407967578,99.9,74.3
1391408027607,99.9,74.0
1391408087687,99.9,74.2
1391408207797,99.9,73.9
1391408267837,99.9,73.7
1391408327918,99.9,73.9
1391408508066,99.9,74.0
1391408568056,99.9,74.1
1391408628098,99.9,74.1
1391408688097,99.9,74.2
1391408748117,99.9,74.1
1391408868187,99.9,74.0
1391408928197,99.9,74.1
1391408988257,99.9,74.0
1391409168428,99.9,74.0
1391409288537,99.9,74.1
1391409348589,99.9,74.2
1391409408647,99.9,74.1
1391409468678,99.9,74.2
1391409528677,99.9,74.3
1391409588698,99.9,74.2
1391409648707,99.9,74.3
1391409708708,99.9,74.4
1391409768719,99.9,74.3
1391409828728,99.9,74.3
1391409888737,99.9,74.1
1391409948737,99.9,74.4
1391410068767,99.9,74.4
1391410248917,99.9,74.4
1391410308928,99.9,74.5
1391410368967,99.9,74.3
1391410429026,99.9,74.4
1391410489087,99.9,74.4
1391410669198,99.9,74.5
1391410789227,99.9,74.6
1391410849277,99.9,74.5
1391410909347,99.9,74.5
1391410969397,99.9,74.5
1391411029457,99.9,74.5
1391411149567,99.9,74.6
1391411209618,99.9,74.5
1391411269697,99.9,74.6
1391411329737,99.9,74.7
1391411389777,99.9,74.5
1391411449847,99.9,74.2
1391411509908,99.9,74.5
1391411569957,99.9,74.6
1391411630022,99.9,74.4
1391411690078,99.9,74.5
1391411750087,99.9,74.6
1391411930137,99.9,74.4
1391411990137,99.9,74.5
1391412050197,99.9,74.4
1391412110238,99.9,74.6
1391412170297,99.9,74.5
1391412410528,99.9,74.6
1391412470577,99.9,74.6
1391412530630,99.9,74.6
1391412590698,99.9,74.6
1391412650757,99.9,74.4
1391412710777,99.9,74.6
1391412770838,99.9,74.5
1391412830877,99.9,74.6
1391412950888,99.9,74.5
1391413010907,99.9,74.5
1391413070897,99.9,74.5
1391413130927,99.9,74.5
1391413190927,99.9,74.3
1391413250948,99.9,74.5
1391413310957,99.9,74.5
1391413370968,99.9,74.6
1391413491007,99.9,74.6
1391413551027,99.9,74.5
1391413611087,99.9,74.6
1391413671147,99.9,74.6
1391413731196,99.9,74.6
1391413791248,99.9,74.7
1391413851307,99.9,74.7
1391413971428,99.9,74.7
1391414031487,99.9,74.6
1391414151587,99.9,74.6
1391414211637,99.9,74.7
1391414331747,99.9,74.8
1391414391797,99.9,74.8
1391414451857,99.9,74.8
1391414571967,99.9,74.9
1391414632038,99.9,74.9
1391414752137,99.9,74.7
1391414812197,99.9,74.7
1391414872187,99.9,74.7
1391414992218,99.9,74.6
1391415052227,99.9,74.5
1391415112247,99.9,74.6
1391415172267,99.9,74.6
1391415232318,99.9,74.7
1391415292377,99.9,74.8
1391415352377,99.9,74.9
1391415412418,99.9,74.9
1391415472467,99.9,74.8
1391415652607,99.9,74.6
1391415832739,99.9,74.5
1391415892739,99.9,74.5
1391415952807,99.9,74.5
1391416012991,99.9,74.6
1391416072888,99.9,74.5
1391416132897,99.9,74.5
1391416192887,99.9,74.5
1391416252943,99.9,74.6
1391416312957,99.9,74.4
1391416432987,99.9,74.1
1391416553007,99.9,74.2
1391416613079,99.9,74.4
1391416673127,99.9,74.4
1391416793137,99.9,74.4
1391416913197,99.9,74.6
1391416973257,99.9,74.5
1391417033309,99.9,74.5
1391417093367,99.9,74.5
1391417153427,99.9,74.6
1391417213488,99.9,74.6
1391417273538,99.9,74.6
1391417333597,99.9,74.5
1391417453677,99.9,74.7
1391417513727,99.9,74.8
1391417573769,99.9,74.8
1391417633838,99.9,74.8
1391417693858,99.9,74.7
1391417813917,99.9,74.8
1391417873977,99.9,74.7
1391417994098,99.9,74.8
1391418054157,99.9,74.8
1391418114208,99.9,74.8
1391418174219,99.9,74.8
1391418294258,99.9,74.8
1391418354320,99.9,74.8
1391418414378,99.9,74.8
1391418474418,99.9,74.8
1391418534488,99.9,74.8
1391418654608,99.9,74.7
1391418714658,99.9,74.4
1391418774728,99.9,74.3
1391418834758,99.9,74.6
1391418894828,99.9,74.5
1391418954878,99.9,74.6
1391419014948,99.9,74.6
1391419074987,99.9,74.6
1391419255178,99.9,74.8
1391419315227,99.9,74.6
1391419375208,99.9,74.7
1391419435238,99.9,74.6
1391419495238,99.9,74.7
1391419555228,99.9,74.6
1391419675257,99.9,74.8
1391419735257,99.9,74.9
1391419795318,99.9,74.6
1391419855368,99.9,74.7
1391419915437,99.9,74.8
1391420095527,99.9,74.6
1391420155600,99.9,74.6
1391420215657,99.9,74.6
1391420275708,99.9,74.6
1391420395818,99.9,74.7
1391420455875,99.9,74.5
1391420515939,99.9,74.7
1391420575997,99.9,74.7
1391420636048,99.9,74.7
1391420696078,99.9,74.8
1391420756087,99.9,74.7
1391420816147,99.9,74.7
1391420876197,99.9,74.7
1391420936199,99.9,74.7
1391420996257,99.9,74.7
1391421056307,99.9,74.7
1391421116349,99.9,74.7
1391421236488,99.9,74.7
1391421356599,99.9,74.8
1391421416649,99.9,74.7
1391421476717,99.9,74.7
1391421596807,99.9,74.7
1391421656868,99.9,74.8
1391421716938,99.9,74.7
1391421776968,99.9,74.7
1391421837047,99.9,74.7
1391421897110,99.9,74.7
1391421957148,99.9,74.8
1391422017187,99.9,74.7
1391422077247,99.9,74.7
1391422137278,99.9,74.8
1391422257367,99.9,74.8
1391422317389,99.9,74.8
1391422377388,99.9,74.8
1391422437387,99.9,74.7
1391422497387,99.9,74.9
1391422557397,99.9,74.9
1391422617387,99.9,74.8
1391422737428,99.9,74.9
1391422797427,99.9,74.8
1391422857449,99.9,74.9
1391422917447,99.9,75.0
1391423097538,99.9,74.8
1391423277587,99.9,74.6
1391423337597,99.9,74.7
1391423577677,99.9,74.7
1391423637687,99.9,74.8
1391423697767,99.9,74.8
1391423757800,99.9,74.7
1391423877898,99.9,74.4
1391423937967,99.9,74.7
1391424058098,99.9,74.7
1391424118138,99.9,74.7
1391424178188,99.9,74.7
1391424238239,99.9,74.8
1391424358318,99.9,74.8
1391424418367,99.9,75.0
1391424478437,99.9,74.9
1391424538477,99.9,75.0
1391424598538,99.9,74.8
1391424658608,99.9,74.8
1391424718659,99.9,74.8
1391424778728,99.9,74.7
1391424838777,99.9,74.8
1391424898827,99.9,74.8
1391424958837,99.9,74.8
1391425078968,99.9,74.7
1391425199088,99.9,74.8
1391425259150,99.9,74.7
1391425319188,99.9,74.7
1391425379198,99.9,74.6
1391425439199,99.9,74.8
1391425499199,99.9,74.7
1391425559274,99.9,74.7
1391425619317,99.9,74.7
1391425739428,99.9,74.7
1391425799487,99.9,74.9
1391425859508,99.9,74.8
1391425919563,99.9,74.8
1391425979738,99.9,74.5
1391426099719,99.9,74.7
1391426159771,99.9,74.6
1391426219819,99.9,74.7
1391426279895,99.9,74.7
1391426339945,99.9,74.7
1391426399990,99.9,74.7
1391426460037,99.9,74.7
1391426520099,99.9,74.8
1391426580100,99.9,74.7
1391426640140,99.9,74.6
1391426700141,99.9,74.7
1391426760143,99.9,74.7
1391426820202,99.9,74.6
1391426880263,99.9,74.6
1391426940320,99.9,74.7
1391427000364,99.9,74.7
1391427060429,99.9,74.6
1391427120493,99.9,74.6
1391427180543,99.9,74.7
1391427240602,99.9,74.7
1391427300650,99.9,74.7
1391427360721,99.9,74.7
1391427420770,99.9,74.7
1391427480830,99.9,74.8
1391427540889,99.9,74.8
1391427600909,99.9,74.8
1391427660921,99.9,74.8
1391427720919,99.9,74.7
1391427780939,99.9,74.5
1391427840949,99.9,74.6
1391427900952,99.9,74.7
1391427961070,99.9,74.6
1391428021070,99.9,74.6
1391428081129,99.9,74.7
1391428141192,99.9,74.7
1391428201201,99.9,74.7
1391428261284,99.9,74.7
1391428321346,99.9,74.8
1391428381372,99.9,74.6
1391428501493,99.9,74.7
1391428561479,99.9,74.8
1391428621490,99.9,74.8
1391428681516,99.9,74.7
1391428801602,99.9,74.8
1391428861653,99.9,74.6
1391428921726,99.9,74.5
1391428981773,99.9,74.7
1391429041820,99.9,74.7
1391429101897,99.9,74.7
1391429161951,99.9,74.7
1391429222006,99.9,74.8
1391429282081,99.9,74.8
1391429342122,99.9,74.7
1391429402110,99.9,74.7
1391429462121,99.9,74.6
1391429522163,99.9,74.6
1391429582199,99.9,74.7
1391429642249,99.9,74.7
1391429762412,99.9,74.5
1391429822424,99.9,74.7
1391429882490,99.9,74.7
1391429942578,99.9,74.6
1391430002600,99.9,74.6
1391430062670,99.9,74.6
1391430122740,99.9,74.6
1391430182743,99.9,74.6
1391430242801,99.9,74.6
1391430302881,99.9,74.7
1391430362909,99.9,74.8
1391430422930,99.9,74.8
1391430483005,99.9,74.7
1391430543049,99.9,74.8
1391430603128,99.9,74.8
1391430663133,99.9,74.8
1391430723141,99.9,74.8
1391430783201,99.9,74.8
1391430843243,99.9,74.8
1391430903260,99.9,74.8
1391430963319,99.9,74.8
1391431023372,99.9,74.8
1391431083371,99.9,74.7
1391431143390,99.9,74.7
1391431203426,99.9,74.8
1391431263424,99.9,74.8
1391431323443,99.9,74.8
1391431383476,99.9,74.8
1391431443521,99.9,74.8
1391431503571,99.9,74.7
1391431563653,99.9,74.8
1391431623692,99.9,74.8
1391431683740,99.9,74.7
1391431743811,99.9,74.8
1391431803876,99.9,74.7
1391431863923,99.9,74.7
1391431923970,99.9,74.7
1391431983999,99.9,74.7
1391432044039,99.9,74.7
1391432104081,99.9,74.6
1391432164141,99.9,74.6
1391432224201,99.9,74.7
1391432284313,99.9,74.7
1391432344312,99.9,74.7
1391432404366,99.9,74.7
1391432464407,99.9,74.8
1391432524415,99.9,74.8
1391432644429,99.9,74.7
1391432704452,99.9,74.8
1391432764501,99.9,74.8
1391432824544,99.9,74.7
1391432884590,99.9,74.6
1391432944631,99.9,74.5
1391433004675,99.9,74.6
1391433064721,99.9,74.6
1391433124770,99.9,74.7
1391433184844,99.9,74.7
1391433244897,99.9,74.8
1391433304933,99.9,74.7
1391433485104,99.9,74.8
1391433545194,99.9,74.7
1391433605212,99.9,74.8
1391433665217,99.9,74.7
1391433725236,99.9,74.6
1391433785236,99.9,74.8
1391433845244,99.9,74.7
1391433905233,99.9,74.7
1391433965260,99.9,74.8
1391434025232,99.9,74.8
1391434085262,99.9,74.7
1391434205324,99.9,74.6
1391434265394,99.9,74.5
1391434325412,99.9,74.7
1391434385421,99.9,74.8
1391434445461,99.9,74.6
1391434505523,99.9,74.7
1391434565563,99.9,74.7
1391434625641,99.9,74.7
1391434745722,99.9,74.6
1391434805781,99.9,74.6
1391434865857,99.9,74.6
1391434925923,99.9,74.8
1391435046011,99.9,74.7
1391435106072,99.9,74.7
1391435166153,99.9,74.8
1391435226194,99.9,74.7
1391435346212,99.9,74.6
1391435406272,99.9,74.6
1391435466342,99.9,74.6
1391435526322,99.9,74.6
1391435586485,99.9,74.6
1391435646352,99.9,74.6
1391435766384,99.9,74.8
1391435826403,99.9,74.8
1391435886412,99.9,74.8
1391435946413,99.9,74.7
1391436006434,99.9,74.6
1391436066445,99.9,74.7
1391436126462,99.9,74.7
1391436186502,99.9,74.6
1391436246576,99.9,74.7
1391436306615,99.9,74.6
1391436366698,99.9,74.7
1391436426733,99.9,74.7
1391436486805,99.9,74.7
1391436606833,99.9,74.6
1391436666949,99.9,74.7
1391436847035,99.9,74.6
1391436907099,99.9,74.7
1391436967148,99.9,74.7
1391437087256,99.9,74.5
1391437147308,99.9,74.5
1391437207343,99.9,74.6
1391437267427,99.9,74.6
1391437327484,99.9,74.6
1391437387543,99.9,74.5
1391437447593,99.9,74.6
1391437507749,99.9,74.6
1391437567635,99.9,74.6
1391437627676,99.9,74.5
1391437687673,99.9,74.5
1391437747683,99.9,74.4
1391437867715,99.9,74.5
1391437927743,99.9,74.6
1391437987746,99.9,74.6
1391438107763,99.9,74.5
1391438167823,99.9,74.7
1391438227892,99.9,74.5
1391438287894,99.9,74.4
1391438347957,99.9,74.5
1391438468064,99.9,74.6
1391438528137,99.9,74.6
1391438588186,99.9,74.5
1391438648234,99.9,74.5
1391438708235,99.9,74.5
1391438768236,99.9,74.6
1391438828233,99.9,74.6
1391438888282,99.9,74.6
1391438948319,99.9,74.6
1391439068443,99.9,74.4
1391439128454,99.9,74.5
1391439188473,99.9,74.4
1391439248494,99.9,74.3
1391439368514,99.9,74.5
1391439488614,99.9,74.5
1391439548636,99.9,74.5
1391439608707,99.9,74.5
1391439668767,99.9,74.4
1391439728794,99.9,74.6
1391439788863,99.9,74.5
1391439848934,99.9,74.4
1391439908993,99.9,74.5
1391439969026,99.9,74.6
1391440029065,99.9,74.7
1391440089106,99.9,74.7
1391440149114,99.9,74.5
1391440209144,99.9,74.5
1391440269165,99.9,74.5
1391440329217,99.9,74.7
1391440449297,99.9,74.6
1391440509339,99.9,74.6
1391440689484,99.9,74.5
1391440749578,99.9,74.5
1391440869713,99.9,74.5
1391440929724,99.9,74.5
1391440989754,99.9,74.5
1391441049798,99.9,74.6
1391441229958,99.9,74.7
1391441350034,99.9,74.6
1391441470176,99.9,74.7
1391441530204,99.9,74.6
1391441590265,99.9,74.5
1391441650343,99.9,74.6
1391441710377,99.9,74.6
1391441770376,99.9,74.6
1391441830394,99.9,74.5
1391441890447,99.9,74.4
1391441950496,99.9,74.4
1391442010580,99.9,74.5
1391442130638,99.9,74.5
1391442250773,99.9,74.8
1391442310810,99.7,74.7
1391442430919,95.8,74.5
1391442550990,92.2,74.4
1391442610994,88.9,74.4
1391442671047,88.9,74.5
1391442731124,86.5,74.5
1391442911265,79.8,74.6
1391442971340,79.2,74.6
1391443091395,75.5,74.5
1391443151446,72,74.5
1391443271598,67.2,74.7
1391443331566,66.8,74.6
1391443391635,64,74.6
1391443451621,61.7,74.6
1391443511646,61.7,74.6
1391443631695,60.4,74.5
1391443691713,59.5,74.5
1391443751705,57.8,74.6
1391443811739,56.9,74.8
1391443871751,56.2,74.8
1391443991766,56.9,74.7
1391444171856,55.2,74.7
1391444231936,56.7,74.6
1391444412086,55.5,74.6
1391444472105,55.3,74.5
1391444532147,55.4,74.6
1391444592218,56.2,74.7
1391444652227,55.9,74.7
1391444712286,56.2,74.7
1391444772326,56.6,74.8
1391444832396,58.4,74.8
1391444892407,58.9,74.9
1391444952427,57.3,74.9
1391445012452,56.7,74.9
1391445072449,56.4,74.8
1391445132647,54.4,74.9
1391445192525,54.5,74.9
1391445252530,54,74.9
1391445312590,53.6,75.0
1391445372661,53,75.0
1391445432721,54.3,75.1
1391445492780,53.9,75.1
1391445552841,53.8,75.1
1391445612881,54.9,75.1
1391445672929,56.5,75.2
1391445733000,56.7,75.3
1391445793010,55.8,75.4
1391445853031,55.7,75.4
1391445913090,55.5,75.4
1391445973130,55.8,75.5
1391446033200,54.3,75.5
1391446093200,54,75.5
1391446153260,52.7,75.4
1391446213321,52.9,75.6
1391446273360,51.5,75.5
1391446333430,51.6,75.7
1391446393490,49.2,75.7
1391446453551,47.8,75.7
1391446513600,48.4,75.7
1391446573620,49.3,75.8
1391446693651,49.9,75.9
1391446753670,48.8,75.9
1391446873750,47.4,76.0
1391446933780,50.2,76.1
1391446993850,49.3,76.1
1391447113961,47.1,76.3
1391447174021,48.3,76.2
1391447234071,49.4,76.4
1391447294131,49.8,76.5
1391447354181,49.4,76.3
1391447414201,48.1,76.4
1391447474260,48.2,76.5
1391447534301,48.7,76.4
1391447594322,50,76.4
1391447654371,50.6,76.4
1391447714442,50.1,76.5
1391447834560,51.4,76.5
1391447894620,55.4,76.6
1391448014671,64.1,76.4
1391448074690,66.5,76.6
1391448134680,68.3,76.6
1391448194701,69.8,76.7
1391448254721,70.9,76.8
1391448314720,72.9,76.8
1391448374731,73.7,76.8
1391448434760,72.6,76.8
1391448554862,73,76.7
1391448674980,73.9,76.2
1391448735040,72.9,76.1
1391448795131,72.8,75.9
1391448855152,73.7,76.1
1391448915200,74.9,75.9
1391448975240,74,75.8
1391449035281,73.4,76.0
1391449095341,73.5,76.1
1391449155409,75.3,76.0
1391449215410,73.1,75.9
1391449275412,74.9,75.8
1391449335402,73.7,75.8
1391449395460,74.7,76.0
1391449455480,75.3,76.2
1391449515540,74.2,76.0
1391449575600,73.8,75.8
1391449635671,74.2,75.9
1391449695720,73.1,75.9
1391449755770,73.1,76.1
1391449815822,75.1,75.9
1391449875872,74.7,75.9
1391449935941,75.4,75.9
1391449995991,74.6,75.8
1391450055991,74.1,75.8
1391450116011,73.6,75.9
1391450176071,72.2,76.0
1391450236132,75.7,75.9
1391450356200,74.2,75.9
1391450416261,76.1,75.9
1391450476320,72.8,75.8
1391450536370,76.8,75.8
1391450596423,75.6,75.7
1391450656490,73.9,75.7
1391450716541,73.1,75.9
1391450776590,75.6,76.0
1391450836581,75.1,75.9
1391450896611,74.6,75.8
1391450956630,73.2,75.6
1391451076761,74.8,75.7
1391451136821,73.5,75.7
1391451196881,74.1,75.9
1391451256940,75.5,75.9
1391451316941,73.7,75.6
1391451376931,73.7,75.7
1391451436951,74.2,75.8
1391451496952,73.1,75.9
1391451556961,74.1,75.8
1391451617011,76.2,75.6
1391451677071,73.6,75.5
1391451737131,72,75.8
1391451797150,71.1,75.7
1391451857201,71.1,75.8
1391451917201,72.2,75.6
1391451977220,72.8,75.8
1391452037291,72.3,75.7
1391452097351,71.8,75.7
1391452157400,71.7,75.8
1391452217470,72.3,76.0
1391452277532,72.3,76.0
1391452337571,71.3,76.0
1391452397610,72.1,76.2
1391452457651,74.1,76.0
1391452517711,74.5,76.1
1391452577751,74.5,75.7
1391452637770,70.6,75.8
1391452697821,73,76.1
1391452757880,71.8,76.1
1391452817941,72.9,76.1
1391452877991,75,76.0
1391452938040,71.7,76.0
1391452998111,73.2,76.3
1391453058201,72.2,76.1
1391453118201,73.7,76.1
1391453178201,73.1,75.9
1391453238201,74.8,76.2
1391453298262,74.1,76.0
1391453358311,72.8,76.0
