Date, LiquidTemp, TempOut, TempIn
1392343055036,66.20,65.84,66.0
1392343205129,66.31,65.84,66.2
1392343355239,66.31,65.84,66.6
1392343505338,66.54,66.02,66.7
1392343805449,66.88,66.38,67.5
1392344105650,67.21,66.92,67.8
1392344255756,67.33,67.10,68.0
1392344555956,67.55,67.46,68.4
1392344706056,67.66,67.64,68.4
1392344856149,67.78,67.64,68.5
1392345006197,67.89,67.82,68.7
1392345156289,68.00,68.00,68.7
1392345606596,68.34,68.18,69.1
1392345756696,68.34,68.36,69.3
1392345906796,68.45,68.54,69.3
1392346056869,68.56,68.54,69.3
1392346206976,68.68,68.54,69.4
1392346507199,68.79,68.72,69.6
1392346657276,68.90,68.90,69.6
1392346807336,68.90,68.90,69.6
1392346957436,69.01,68.90,69.8
1392347107526,69.13,68.90,69.8
1392347257660,69.24,69.08,70.0
1392347407717,69.24,69.08,70.2
1392347557836,69.35,69.08,70.2
1392347707880,69.46,69.26,70.3
1392347857979,69.46,69.44,70.3
1392348158169,69.69,69.62,70.5
1392348308285,69.80,69.80,70.7
1392348458369,69.80,69.80,70.7
1392348608477,69.91,69.80,70.7
1392348758599,70.03,69.98,70.9
1392348908669,70.14,69.98,70.9
1392349058769,70.14,70.16,70.9
1392349358969,70.25,70.16,71.1
1392349659176,70.36,70.34,71.2
1392350109470,70.47,70.52,71.2
1392350259576,70.59,70.52,71.2
1392350409676,70.70,70.70,71.4
1392350559769,70.70,70.70,71.4
1392350859969,70.81,70.88,71.6
1392351010100,70.93,70.88,71.8
1392351160172,70.93,70.88,71.8
1392351610476,71.15,71.06,72.0
1392351910676,71.15,71.06,72.0
1392352210878,71.26,71.24,72.1
1392352360979,71.38,71.24,72.1
1392352811279,71.49,71.42,72.3
1392352961376,71.49,71.60,72.3
1392353111466,71.49,71.60,72.0
1392353261577,71.38,71.42,71.6
1392353561779,71.15,71.06,71.2
1392353711877,71.04,70.88,71.1
1392353862009,70.93,70.88,70.9
1392354012079,70.81,70.70,70.7
1392354162116,70.70,70.52,70.5
1392354312209,70.59,70.34,70.5
1392354462320,70.47,70.34,70.3
1392354612416,70.36,70.16,70.2
1392354762506,70.36,69.98,70.2
1392355212816,70.14,69.80,69.8
1392355362906,70.03,69.80,69.6
1392355513019,69.91,69.80,69.6
1392355813219,69.80,69.44,69.4
1392356056795,69.69,69.44,69.3
1392356116487,69.58,69.26,69.3
1392356176546,69.58,69.26,69.3
1392356296599,69.58,69.08,69.3
1392356416676,69.46,69.08,69.3
1392356476765,69.46,69.08,69.1
1392356536796,69.46,69.08,69.1
1392356596816,69.35,69.08,69.1
1392356656859,69.35,69.08,69.1
1392356716916,69.35,69.08,69.1
1392356776956,69.35,69.08,69.1
1392356957080,69.35,68.90,69.1
1392357257306,69.35,68.90,69.3
1392357317346,69.46,69.08,69.4
1392357377396,69.46,69.08,69.6
1392357437429,69.58,69.08,69.6
1392357497470,69.58,69.26,69.8
1392357557526,69.69,69.44,70.0
1392357617559,69.80,69.44,70.2
1392357677606,69.80,69.62,70.3
1392357737646,69.91,69.80,70.5
1392357797690,69.91,69.80,70.5
1392357917816,70.03,69.98,70.7
1392357977810,70.03,69.98,70.7
1392358037856,70.14,69.98,70.7
1392358097898,70.14,69.98,70.7
1392358157979,70.14,69.98,70.9
1392358278067,70.25,70.16,71.1
1392358338089,70.36,70.16,71.1
1392358398149,70.36,70.34,71.1
1392358518256,70.47,70.34,71.2
1392358638336,70.59,70.52,71.4
1392358698376,70.59,70.70,71.4
1392358758416,70.59,70.70,71.4
1392358878496,70.70,70.70,71.6
1392358938546,70.70,70.88,71.6
1392358998596,70.70,70.88,71.6
1392359058639,70.70,70.88,71.4
1392359118656,70.70,70.88,71.4
1392359358859,70.81,70.70,71.6
1392359478919,70.81,70.70,71.6
1392359538990,70.93,70.88,71.6
1392359598990,70.93,70.88,71.6
1392359659060,70.93,70.88,71.8
1392359839206,71.15,71.06,72.0
1392359959299,71.15,71.24,72.1
1392360079380,71.26,71.24,72.1
1392360259529,71.38,71.24,72.3
1392360379626,71.38,71.42,72.3
1392360439676,71.38,71.42,72.3
1392360499719,71.49,71.60,72.3
1392360559756,71.49,71.60,72.3
1392360619798,71.49,71.60,72.3
1392360799946,71.60,71.60,72.7
1392360859986,71.60,71.60,72.7
1392360920026,71.71,71.78,72.7
1392360980056,71.71,71.78,72.7
1392361040096,71.71,71.78,72.7
1392361160191,71.83,71.96,72.9
1392361280270,71.94,72.14,73.0
1392361400356,71.94,72.14,72.9
1392361460396,72.05,72.14,72.9
1392361520439,72.05,72.14,73.0
1392361580487,72.05,72.14,73.0
1392361640519,72.05,72.14,73.0
1392361940789,72.28,72.32,73.2
1392362120897,72.28,72.32,73.2
1392362180979,72.28,72.50,73.2
1392362361097,72.39,72.50,73.4
1392362421146,72.50,72.50,73.4
1392362541179,72.50,72.50,73.4
1392362601230,72.61,72.68,73.4
1392362661272,72.61,72.68,73.6
1392362841379,72.61,72.68,73.6
1392362901426,72.72,72.68,73.6
1392362961489,72.72,72.68,73.8
1392363021526,72.72,72.68,73.8
1392363081577,72.72,72.86,73.8
1392363141626,72.84,72.86,73.8
1392363201658,72.84,72.86,73.8
1392363261750,72.84,72.86,73.8
1392363321759,72.84,73.04,73.8
1392363381807,72.95,73.04,73.9
1392363441870,72.95,73.04,73.9
1392363501909,72.95,73.04,73.9
1392363562006,72.95,73.04,73.9
1392363622009,72.95,73.04,73.9
1392363682048,72.95,73.04,73.8
1392363742086,73.06,73.04,73.8
1392363802129,73.06,73.04,73.9
1392363862166,73.06,73.04,73.9
1392364102336,73.18,73.22,74.1
1392364162386,73.18,73.22,74.1
1392364222426,73.18,73.40,74.1
1392364282490,73.29,73.40,74.1
1392364342530,73.29,73.22,74.1
1392364402579,73.29,73.22,74.1
1392364462639,73.29,73.22,74.1
1392364522676,73.40,73.40,74.3
1392364582728,73.29,73.40,74.3
1392364642767,73.40,73.40,74.3
1392364762847,73.40,73.58,74.3
1392364822909,73.40,73.58,74.5
1392364943017,73.51,73.58,74.5
1392365063077,73.51,73.58,74.5
1392365123097,73.63,73.58,74.5
1392365183189,73.63,73.76,74.5
1392365243206,73.63,73.76,74.7
1392365363299,73.74,73.76,74.7
1392365423346,73.74,73.76,74.7
1392365483390,73.74,73.94,74.8
1392365543426,73.85,73.94,74.8
1392365663507,73.85,73.94,74.8
1392365723546,73.85,73.94,74.8
1392365843636,73.96,73.94,75.0
1392366143896,74.08,74.30,75.0
1392366203959,74.08,74.30,75.2
1392366264007,74.19,74.30,75.2
1392366324048,74.19,74.30,75.2
1392366384080,74.08,74.30,75.2
1392366444109,74.19,74.30,75.0
1392366504146,74.19,74.30,75.2
1392366564187,74.19,74.30,75.2
1392366624226,74.08,74.30,75.0
1392366684259,74.08,74.30,75.0
1392366744330,74.08,74.30,75.0
1392366804347,74.19,74.12,74.8
1392366864389,74.08,74.12,74.8
1392366924429,74.08,74.12,74.8
1392366984476,74.19,74.12,74.8
1392367044529,74.19,74.12,75.0
1392367104591,74.19,74.30,75.0
1392367164626,74.19,74.30,75.2
1392367284709,74.30,74.30,75.0
1392367344759,74.19,74.30,75.0
1392367404807,74.19,74.30,75.0
1392367464831,74.30,74.30,75.0
1392367524866,74.30,74.30,75.0
1392367644987,74.19,74.30,74.7
1392367705009,74.08,74.30,74.7
1392367825096,73.96,73.94,74.3
1392367885146,73.96,73.94,74.3
1392367945176,73.85,73.76,74.1
1392368005226,73.74,73.58,73.9
1392368065290,73.74,73.58,73.8
1392368125327,73.63,73.58,73.8
1392368185366,73.63,73.40,73.6
1392368245409,73.51,73.40,73.6
1392368365486,73.40,73.22,73.4
1392368425526,73.40,73.22,73.2
1392368485560,73.29,73.04,73.2
1392368545629,73.18,73.04,73.0
1392368605660,73.18,73.04,73.0
1392368725749,73.06,72.68,73.0
1392368785806,72.95,72.68,72.9
1392368905926,72.95,72.68,72.7
1392369086046,72.72,72.50,72.7
1392369206149,72.72,72.32,72.5
1392369266216,72.61,72.32,72.5
1392369326256,72.61,72.32,72.3
1392369446350,72.50,72.14,72.3
1392369566436,72.50,72.14,72.3
1392369626476,72.39,72.14,72.1
1392369746569,72.28,71.96,72.1
1392369806616,72.28,71.78,72.1
1392369866669,72.16,71.78,72.0
1392369926709,72.16,71.78,72.0
1392370046807,72.16,71.78,71.8
1392370106846,72.05,71.78,71.8
1392370347017,71.94,71.60,71.6
1392370407070,71.94,71.60,71.6
1392370467106,71.83,71.60,71.4
1392370587176,71.71,71.42,71.4
1392370647247,71.71,71.42,71.4
1392370767326,71.71,71.24,71.2
1392370827389,71.60,71.24,71.4
1392370887429,71.60,71.24,71.2
1392370947470,71.60,71.24,71.2
1392371007509,71.60,71.24,71.2
1392371067546,71.49,71.06,71.1
1392371127586,71.49,71.06,71.1
1392371367741,71.38,70.88,71.1
1392371427816,71.26,70.88,71.1
1392371487867,71.26,70.88,70.9
1392371547907,71.26,70.88,71.1
1392371607956,71.26,70.88,70.9
1392371668010,71.15,70.70,70.9
1392371728036,71.15,70.70,70.9
1392371788089,71.15,70.70,70.9
1392371848129,71.15,70.70,70.7
1392371908168,71.04,70.70,70.9
1392371968219,71.04,70.70,70.7
1392372088307,71.04,70.70,70.7
1392372208386,70.93,70.52,70.7
1392372328466,70.81,70.52,70.5
1392372388509,70.81,70.34,70.5
1392372508589,70.81,70.34,70.5
1392372688729,70.70,70.34,70.3
1392372748776,70.70,70.34,70.3
1392372928899,70.59,70.16,70.3
1392373049009,70.47,70.16,70.2
1392373169109,70.47,69.98,70.2
1392435082370,69.24,69.98,69.1
1392435142429,69.35,69.08,69.3
1392435202479,69.35,69.08,69.3
1392435262519,69.35,69.08,69.3
1392435382602,69.46,69.08,69.3
1392435502690,69.58,69.26,69.3
1392435622760,69.69,69.44,69.4
1392435742850,69.69,69.44,69.4
1392435802902,69.80,69.44,69.6
1392435862959,69.80,69.44,69.6
1392435983039,69.80,69.44,69.6
1392436043099,69.80,69.44,69.6
1392436223232,69.91,69.62,69.8
1392436283264,70.03,69.80,69.8
1392436343339,70.03,69.80,69.8
1392436403339,70.03,69.80,69.8
1392436463395,70.14,70.70,70.0
1392436583500,70.14,69.80,70.0
1392436643539,70.25,69.80,70.0
1392436703574,70.25,69.80,70.2
1392436763640,70.25,69.98,70.2
1392436823690,70.25,69.98,70.0
1392436883739,70.36,69.98,70.2
1392436943782,70.36,69.98,70.2
1392437003822,70.36,69.98,70.2
1392437063892,70.36,69.98,70.3
1392437184012,70.47,69.98,70.3
1392437244022,70.47,70.16,70.3
1392437304070,70.47,70.16,70.3
1392437424139,70.59,70.16,70.3
1392437484193,70.59,70.16,70.5
1392437604292,70.70,70.34,70.5
1392437664370,70.70,70.34,70.5
1392437724379,70.70,70.34,70.5
1392437784423,70.81,70.34,70.7
1392437844459,70.81,70.52,70.7
1392437904519,70.81,70.52,70.7
1392438384922,70.70,70.52,70.5
1392438504990,70.70,70.34,70.5
1392438565040,70.70,70.34,70.7
1392438685142,70.81,70.34,70.7
1392438745202,70.70,70.34,70.7
1392438865292,70.81,70.34,70.7
1392438925331,70.70,70.34,70.7
1392438985343,70.81,70.34,70.7
1392439045393,70.81,70.34,70.7
1392439105422,70.70,70.34,70.7
1392439165459,70.70,70.34,70.7
1392439225510,70.81,70.34,70.7
1392439285550,70.81,70.34,70.7
1392439345572,70.81,70.34,70.7
1392439405621,70.81,70.34,70.7
1392439465662,70.81,70.34,70.7
1392439525710,70.70,70.34,70.7
1392440006050,70.81,70.34,70.7
1392440126142,70.81,70.34,70.7
1392440246223,70.81,70.34,70.7
1392440306264,70.81,70.34,70.9
1392440366309,70.81,70.34,70.9
1392440426359,70.81,70.52,70.7
1392440546459,70.59,70.34,70.7
1392440666550,70.36,70.34,70.5
1392440786622,70.25,69.98,70.3
1392440846665,70.25,69.98,70.3
1392440906719,70.14,69.98,70.2
1392440966769,70.14,69.80,70.2
1392441086850,70.03,69.80,70.0
1392441146902,69.91,69.80,70.0
1392441206960,69.91,69.62,70.0
1392441327053,69.69,69.44,69.8
1392441387080,69.69,69.44,69.8
1392441447139,69.69,69.44,69.6
1392441507190,69.58,69.26,69.6
1392441567213,69.58,69.26,69.6
1392441627283,69.58,69.26,69.6
1392441687330,69.58,69.08,69.6
1392441747352,69.46,69.08,69.4
1392441867460,69.46,69.08,69.4
1392441987552,69.35,69.08,69.4
1392442047602,69.35,69.08,69.4
1392442107642,69.35,68.90,69.3
1392442167683,69.24,68.90,69.3
1392442347833,69.24,68.90,69.3
1392442467910,69.24,68.90,69.1
1392442527960,69.13,68.90,69.1
1392442588080,69.13,68.90,69.1
1392442648042,69.13,68.90,69.1
1392442708090,69.13,68.90,69.1
1392442768139,69.01,68.72,69.1
1392442828179,69.01,68.72,69.1
1392442888222,69.01,68.72,69.1
1392442948259,69.01,68.72,68.9
1392443008303,69.01,68.72,68.9
1392443068342,69.01,68.72,68.9
1392443188412,68.90,68.54,68.9
1392443308502,68.79,68.54,68.7
1392443428603,68.79,68.54,68.7
1392443548693,68.68,68.54,68.7
1392443608740,68.68,68.36,68.7
1392443668792,68.68,68.36,68.7
1392443728835,68.68,68.18,68.5
1392443848922,68.68,68.36,68.5
1392443908969,68.56,68.18,68.5
1392443969023,68.56,68.18,68.5
1392444029070,68.56,68.18,68.5
1392444089130,68.56,68.18,68.5
1392444149202,68.45,68.18,68.4
1392444209212,68.45,68.18,68.4
1392444269222,68.45,68.18,68.4
1392444329282,68.34,68.18,68.4
1392444389330,68.34,68.00,68.4
1392444449370,68.34,68.00,68.4
1392444509410,68.34,68.00,68.4
1392444569469,68.34,68.00,68.4
1392444629531,68.34,68.00,68.2
1392444689572,68.22,68.00,68.2
1392444749613,68.34,68.00,68.2
1392444809650,68.22,68.00,68.2
1392444869684,68.22,67.82,68.2
1392444929722,68.11,67.82,68.2
1392445049799,68.11,67.82,68.0
1392445109853,68.11,67.82,68.0
1392445169899,68.11,67.82,68.0
1392445289999,68.11,67.64,68.0
1392445350052,68.00,67.64,68.0
1392445410092,68.00,67.64,68.0
1392445590211,68.00,67.64,67.8
1392445710299,68.00,67.64,67.8
1392445770339,68.00,67.64,67.8
1392445830400,67.89,67.64,67.8
1392445890450,67.89,67.64,67.8
1392445950490,67.89,67.64,67.8
1392446010539,67.78,67.46,67.8
1392446070579,67.89,67.46,67.8
1392446130633,67.78,67.46,67.8
1392446190662,67.78,67.46,67.6
1392446250712,67.78,67.46,67.6
1392446310771,67.78,67.46,67.6
1392446370811,67.78,67.28,67.6
1392446430872,67.78,67.28,67.6
1392446550961,67.78,67.28,67.6
1392446671070,67.66,67.28,67.6
1392446731099,67.66,67.28,67.6
1392446791153,67.66,67.28,67.6
1392446851192,67.66,67.28,67.6
1392446911229,67.55,67.28,67.5
1392446971270,67.55,67.28,67.5
1392447031292,67.55,67.28,67.5
1392447091352,67.55,67.28,67.5
1392447211410,67.55,67.10,67.5
1392447391552,67.44,67.10,67.3
1392447451600,67.44,67.10,67.3
1392447511650,67.33,67.10,67.3
1392447571679,67.33,67.10,67.3
1392447631759,67.33,67.10,67.3
1392447691769,67.33,67.10,67.3
1392447811859,67.21,66.92,67.1
1392447871910,67.21,66.92,67.1
1392447931959,67.21,66.92,67.1
1392447992010,67.10,66.92,67.1
1392448052049,67.21,66.74,67.1
1392448232180,67.10,66.74,67.1
1392448292229,67.10,66.74,66.9
1392448412330,66.99,66.74,66.9
1392448472390,66.99,66.74,66.9
1392448592470,66.99,66.74,66.9
1392448712550,66.99,66.56,66.7
1392448772592,66.88,66.56,66.9
1392448952730,66.88,66.56,66.7
1392449072800,66.76,66.38,66.7
1392449132849,66.76,66.38,66.7
1392449192910,66.76,66.38,66.7
1392449252933,66.76,66.38,66.7
1392449312989,66.76,66.38,66.7
1392449433093,66.76,66.38,66.6
1392449613210,66.65,66.38,66.6
1392449673273,66.65,66.38,66.6
1392449733302,66.54,66.38,66.6
1392449793353,66.54,66.20,66.6
1392449853392,66.54,66.20,66.6
1392449913423,66.54,66.38,66.4
1392450033530,66.54,66.20,66.4
1392450093559,66.54,66.20,66.4
1392450153610,66.54,66.20,66.4
1392450273959,66.43,66.20,66.4
1392450333749,66.43,66.20,66.4
1392450393812,66.43,66.20,66.4
1392450453850,66.43,66.02,66.2
1392450513912,66.43,66.02,66.2
1392450694051,66.31,66.02,66.2
1392450754092,66.31,66.02,66.2
1392450814130,66.31,66.02,66.2
1392450874170,66.31,65.84,66.2
1392450994259,66.20,66.02,66.2
1392451114370,66.20,65.84,66.0
1392451174370,66.20,65.84,66.2
1392451234452,66.20,65.84,66.0
1392451294489,66.20,65.84,66.0
1392451354534,66.09,65.84,66.0
1392451474614,66.09,65.84,66.0
1392451534653,66.09,65.84,66.0
1392451594713,66.09,65.84,66.0
1392451714812,66.09,65.84,65.8
1392451774870,65.97,65.66,65.8
1392451834879,65.97,65.66,65.8
1392451894922,65.97,65.66,65.8
1392451954959,65.97,65.66,65.8
1392452075072,65.97,65.48,65.8
1392452135130,65.97,65.48,65.8
1392452195170,65.97,65.48,65.8
1392452255219,65.97,65.48,65.8
1392452375310,65.86,65.48,65.8
1392452555452,65.86,65.48,65.7
1392452615512,65.86,65.48,65.7
1392452735589,65.75,65.48,65.7
1392452795630,65.75,65.48,65.7
1392452855669,65.75,65.48,65.7
1392452915730,65.75,65.48,65.7
1392452975779,65.75,65.48,65.7
1392453095869,65.75,65.48,65.7
1392453155902,65.75,65.48,65.7
1392453215960,65.64,65.30,65.5
1392453276010,65.64,65.30,65.5
1392453396089,65.64,65.30,65.5
1392453456130,65.64,65.30,65.5
1392453516183,65.53,65.30,65.5
1392453636272,65.53,65.30,65.5
1392453696310,65.53,65.30,65.5
1392453756339,65.53,65.30,65.5
1392453816379,65.41,65.30,65.5
1392453876432,65.53,65.30,65.3
1392453936469,65.53,65.12,65.3
1392454056550,65.41,65.12,65.3
1392454116610,65.41,65.12,65.3
1392454176650,65.41,65.12,65.3
1392454296730,65.41,65.12,65.3
1392454476852,65.41,64.94,65.3
1392454536893,65.41,64.94,65.3
1392454717032,65.41,64.94,65.1
1392454957259,65.30,64.94,65.1
1392455017232,65.30,64.94,65.1
1392455197352,65.30,64.94,65.1
1392455257393,65.19,64.94,65.1
1392455317442,65.19,64.94,65.1
1392455437539,65.19,64.94,64.9
1392455497579,65.19,64.94,64.9
1392455557633,65.19,64.94,64.9
1392455737770,65.08,64.76,64.9
1392455797809,65.08,64.76,64.9
1392455857842,65.08,64.76,64.9
1392455977933,65.08,64.58,64.9
1392456097990,65.08,64.76,64.9
1392456338210,64.96,64.58,64.8
1392456458329,64.96,64.58,64.8
1392456518350,64.85,64.58,64.8
1392456578389,64.85,64.58,64.8
1392456818570,64.74,64.40,64.8
1392456878610,64.74,64.40,64.6
1392456938653,64.74,64.40,64.6
1392456998710,64.74,64.40,64.6
1392457058749,64.74,64.40,64.6
1392457178830,64.63,64.40,64.6
1392457238841,64.63,64.40,64.4
1392457298890,64.63,64.40,64.4
1392457358934,64.63,64.40,64.4
1392457418972,64.51,64.40,64.6
1392457479014,64.63,64.22,64.4
1392457539052,64.51,64.22,64.4
1392457599090,64.51,64.22,64.4
1392457659153,64.51,64.22,64.4
1392457779252,64.51,64.22,64.4
1392457959339,64.40,64.04,64.2
1392458079442,64.40,64.04,64.2
1392458259572,64.40,64.04,64.2
1392458319612,64.40,64.04,64.2
1392458439711,64.40,64.04,64.2
1392458800012,64.29,64.04,64.0
1392458860052,64.29,64.04,64.2
1392458920092,64.29,64.04,64.0
1392459040192,64.18,64.04,64.0
1392459160270,64.18,63.86,64.0
1392459220310,64.18,63.86,64.0
1392459340412,64.18,63.86,64.0
1392459400465,64.18,63.68,64.0
1392459460514,64.18,63.86,64.0
1392459520550,64.18,63.86,64.0
1392459580609,64.06,63.68,64.0
1392459760735,64.06,63.68,63.9
1392459940850,64.06,63.68,63.9
1392460000891,64.06,63.68,63.9
1392460120974,64.06,63.68,63.9
1392460181042,63.95,63.68,63.9
1392460301130,63.95,63.68,63.7
1392460361191,63.95,63.68,63.7
1392460421229,63.95,63.68,63.7
1392460481289,63.95,63.68,63.9
1392460541310,63.95,63.68,63.7
1392460661382,63.84,63.50,63.7
1392460721442,63.84,63.50,63.7
1392460781522,63.84,63.50,63.7
1392460841569,63.84,63.50,63.7
1392460901589,63.84,63.50,63.7
1392460961653,63.84,63.50,63.7
1392461021690,63.73,63.50,63.7
1392461261870,63.84,63.50,63.7
1392461381962,63.73,63.50,63.7
1392461562110,63.73,63.50,63.7
1392461682183,63.73,63.50,63.5
1392461742230,63.73,63.50,63.5
1392461802269,63.73,63.50,63.5
1392461862309,63.73,63.50,63.5
1392461982362,63.61,63.50,63.5
1392462102460,63.61,63.32,63.5
1392462282614,63.50,63.32,63.5
1392462342642,63.61,63.32,63.5
1392462402712,63.61,63.32,63.3
1392462522810,63.50,63.32,63.3
1392462582869,63.50,63.32,63.3
1392462642882,63.50,63.14,63.3
1392462702899,63.50,63.32,63.3
1392462762959,63.50,63.14,63.3
1392462822982,63.50,63.14,63.3
1392463003090,63.39,63.14,63.3
1392463063145,63.39,63.14,63.1
1392463183230,63.39,63.14,63.1
1392463243292,63.28,63.14,63.1
1392463363371,63.28,63.14,63.1
1392463543514,63.28,62.96,63.1
1392463603552,63.28,62.96,63.1
1392463663609,63.16,62.78,63.0
1392463723642,63.28,62.96,63.0
1392463783690,63.16,62.96,63.1
1392463903772,63.16,62.78,63.0
1392463963809,63.16,62.78,63.0
1392464023871,63.16,62.78,63.0
1392464083902,63.05,62.78,63.0
1392464264049,63.05,62.78,63.0
1392464324090,63.05,62.78,63.0
1392464384129,63.05,62.78,62.8
1392464444162,63.05,62.78,62.8
1392464624290,63.05,62.78,63.0
1392464744389,63.05,62.60,62.8
1392464804429,62.94,62.60,62.8
1392464864489,62.94,62.78,62.8
1392464924552,62.94,62.60,62.8
1392465224709,62.94,62.60,62.8
1392465464912,62.83,62.60,62.6
1392465765139,62.71,62.42,62.6
1392465945264,62.71,62.42,62.6
1392466005313,62.71,62.42,62.4
1392466065350,62.71,62.42,62.4
1392466245509,62.60,62.24,62.4
1392466365591,62.60,62.24,62.4
1392466425622,62.60,62.24,62.4
1392466725851,62.49,62.24,62.2
1392466966030,62.49,62.24,62.2
1392467026084,62.49,62.24,62.2
1392467086142,62.38,62.24,62.2
1392467326309,62.38,62.06,62.2
1392467386350,62.38,62.06,62.2
1392467506430,62.38,62.06,62.2
1392467566470,62.38,62.06,62.2
1392467686572,62.38,61.88,62.1
1392467806642,62.26,62.06,62.1
1392467866710,62.26,61.88,62.1
1392468046832,62.26,61.88,62.1
1392468166929,62.26,61.88,62.1
1392468527259,62.15,61.88,62.1
1392468707342,62.15,61.88,61.9
1392468887471,62.15,61.88,61.9
1392468947512,62.04,61.88,61.9
1392469007550,62.15,61.88,61.9
1392469067612,62.15,61.70,61.9
1392469187716,62.04,61.70,61.9
1392469247750,62.04,61.70,61.9
1392469608029,62.04,61.70,61.9
1392469668082,62.04,61.70,61.9
1392469848222,61.92,61.70,61.7
1392469908270,61.92,61.70,61.7
1392469968311,61.92,61.70,61.7
1392470028351,61.92,61.70,61.7
1392470268510,61.92,61.52,61.7
1392470448650,61.81,61.52,61.5
1392470508691,61.81,61.52,61.7
1392470808892,61.81,61.52,61.5
1392470989010,61.70,61.34,61.5
1392471049062,61.70,61.34,61.5
1392471109110,61.70,61.34,61.5
1392471169152,61.70,61.34,61.5
1392471229170,61.70,61.34,61.5
1392471289249,61.70,61.34,61.5
1392471349291,61.70,61.34,61.5
1392471469393,61.70,61.34,61.3
1392471529409,61.59,61.34,61.5
1392471589463,61.59,61.34,61.3
1392471709553,61.59,61.34,61.3
1392471769590,61.59,61.34,61.5
1392471889679,61.59,61.34,61.3
1392471949729,61.59,61.34,61.3
1392472009804,61.59,61.34,61.3
1392472129830,61.59,61.34,61.3
1392472189872,61.59,61.16,61.3
1392472309959,61.48,61.16,61.2
1392472430072,61.48,61.16,61.2
1392472490112,61.48,61.16,61.2
1392472550169,61.48,60.98,61.2
1392472610262,61.48,61.16,61.2
1392472730310,61.48,61.16,61.2
1392472790350,61.36,60.98,61.2
1392472910432,61.36,60.98,61.2
1392473030510,61.36,60.98,61.2
1392473090552,61.36,60.98,61.2
1392473270669,61.36,60.98,61.2
1392473390752,61.36,60.98,61.2
1392473510843,61.25,60.98,61.0
1392473570890,61.25,60.98,61.0
1392473630930,61.25,60.98,61.2
1392473690970,61.25,60.98,61.0
1392473811070,61.25,60.98,61.0
1392473871109,61.25,60.98,61.0
1392473931146,61.14,60.98,61.0
1392473991193,61.14,60.80,61.0
1392474111269,61.14,60.80,61.0
1392474171310,61.14,60.80,61.0
1392474231350,61.14,60.80,61.0
1392474291393,61.14,60.80,60.8
1392474411489,61.14,60.80,61.0
1392474471530,61.14,60.80,60.8
1392474531572,61.14,60.80,60.8
1392474591632,61.14,60.80,60.8
1392474651654,61.03,60.80,60.8
1392474831792,61.03,60.80,60.8
1392474891813,61.03,60.80,60.8
1392475011892,61.03,60.80,60.8
1392475131972,61.03,60.80,60.8
1392475192010,60.91,60.80,60.8
1392475252070,61.03,60.80,60.8
1392475312112,60.91,60.62,60.8
1392475372162,60.91,60.62,60.8
1392475492269,60.91,60.62,60.8
1392475552292,60.91,60.62,60.6
1392475672373,60.91,60.62,60.6
1392475792483,60.91,60.62,60.6
1392475852513,60.91,60.62,60.6
1392475912553,60.91,60.62,60.6
1392475972592,60.80,60.44,60.6
1392476032649,60.91,60.44,60.6
1392476092680,60.91,60.44,60.6
1392476152732,60.80,60.44,60.6
1392476212764,60.80,60.44,60.6
1392476332870,60.80,60.44,60.4
1392476392889,60.80,60.44,60.6
1392476452932,60.80,60.44,60.4
1392476512973,60.80,60.44,60.4
1392476573009,60.80,60.44,60.4
1392476633050,60.69,60.44,60.4
1392476753134,60.69,60.44,60.4
1392476813193,60.69,60.44,60.4
1392476873250,60.69,60.44,60.6
1392476933292,60.80,60.44,60.6
1392476993334,60.69,60.44,60.4
1392477053390,60.69,60.44,60.4
1392477113413,60.69,60.44,60.4
1392477173459,60.69,60.44,60.4
1392477233512,60.69,60.44,60.4
1392477293552,60.69,60.44,60.4
1392477353593,60.69,60.44,60.4
1392477413632,60.69,60.44,60.4
1392477473670,60.69,60.44,60.4
1392477593770,60.69,60.44,60.4
1392477773910,60.58,60.26,60.4
1392477894033,60.58,60.26,60.3
1392477954050,60.58,60.26,60.3
1392478014102,60.58,60.26,60.4
1392478074150,60.58,60.26,60.3
1392478134180,60.58,60.26,60.3
1392478194250,60.58,60.26,60.4
1392478254290,60.58,60.26,60.3
1392478314332,60.58,60.08,60.3
1392478374373,60.58,60.26,60.3
1392478434430,60.58,60.26,60.3
1392478494460,60.58,60.08,60.3
1392478554492,60.58,60.08,60.3
1392478614590,60.46,60.26,60.3
1392478674610,60.58,60.08,60.3
1392478734652,60.58,60.08,60.3
1392478794690,60.46,60.08,60.3
1392478854722,60.46,60.08,60.3
1392478914752,60.46,60.08,60.3
1392478974792,60.46,60.08,60.3
1392479094872,60.46,60.08,60.3
1392479154912,60.46,60.08,60.3
1392479214979,60.46,60.08,60.1
1392479275009,60.46,60.08,60.3
1392479335072,60.46,60.08,60.3
1392479395110,60.35,60.08,60.3
1392479455149,60.46,60.08,60.3
1392479515190,60.46,60.08,60.3
1392479575231,60.46,60.08,60.1
1392479635319,60.46,60.08,60.3
1392479695330,60.46,60.08,60.1
1392479755371,60.35,60.08,60.3
1392479815413,60.46,60.08,60.1
1392479875460,60.46,60.08,60.1
1392479995570,60.35,60.08,60.1
1392480055612,60.35,60.08,60.1
1392480115650,60.35,60.08,60.1
1392480175693,60.35,60.08,60.1
1392480235732,60.35,60.08,60.1
1392480295762,60.35,60.08,60.1
